IGDB ID,Game name,Game release date,IGDB Edition ID,Game Edition name,Platform,Type,Status,Completion,Ownership,Acquisition,State,Format,Digital service,Subscription,Playtime,Times completed,Completion date,Completion date type,Progress notes,Borrowed from,Returned to owner,Lent to,Lent out,Condition,Region,Collection notes,Amount paid,Acquisition date,Acquisition Source,Additional Cost,Game condition,Manual condition,Box condition,Manual progress,Acquisition Notes,Rating (Score),Rating (Gameplay),Rating (Sound),Rating (Story),Rating (Visual),Rating (Accessibility),Tags,Date added,Last updated
84643,"Game Boy Camera",1998-02-21,,,Game Boy,,Played,Continuous,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,8,,,,,,,2024-03-05T17:47:48.000Z,2024-03-05T17:47:48.000Z
407,"Final Fantasy Adventure",1991-06-28,,,Game Boy,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T17:47:56.000Z,2024-03-05T17:47:56.000Z
396,"The Final Fantasy Legend",1989-12-15,,,Game Boy,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,5,,,,,,,2024-03-05T17:48:05.000Z,2024-03-05T17:48:05.000Z
118758,"Heiankyo Alien",1990-12-31,,,Game Boy,,Played,Dropped,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T17:48:14.000Z,2025-02-23T21:21:56.000Z
48992,"Disney's The Hunchback of Notre Dame",1997-04-01,,,Game Boy,,Played,Continuous,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,5,,,,,,,2024-03-05T17:48:24.000Z,2024-03-05T17:48:24.000Z
3664,"Kid Icarus: Of Myths and Monsters",1991-11-05,,,Game Boy,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T17:48:33.000Z,2024-03-05T17:48:33.000Z
71976,"Mario's Picross",1995-03-14,,,Game Boy,,Played,Continuous,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T17:48:47.000Z,2024-03-05T17:48:47.000Z
1734,"Mega Man II",1991-12-20,,,Game Boy,,Played,Beaten,Owned,,,Physical,,,0,,2003-01-01,year,,,,,No,,,,,,,,,,,,,7,,,,,,,2024-03-05T17:48:53.000Z,2025-01-03T04:32:07.000Z
1736,"Mega Man IV",1993-10-29,,,Game Boy,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,7,,,,,,,2024-03-05T17:49:00.000Z,2024-03-05T17:49:00.000Z
1561,"Pokémon Red Version",1996-02-27,,,Game Boy,,Played,Beaten,Owned,,,Physical,,,,,,,"","",,"",No,,,"",,,,,,,,,"",9,,,,,,,2024-03-05T17:49:12.000Z,2025-05-06T15:21:36.000Z
81487,"Disney's Darkwing Duck",1993-02-01,,,Game Boy,,Played,Beaten,Formerly Owned,,,Digital,Retro Achievement,,,,,,,,,,No,,,,,,,,,,,,,8,8,7,7,8,8,,2024-08-27T03:55:46.000Z,2024-08-27T03:57:09.000Z
49078,"Kaeru no Tame ni Kane wa Naru",1992-09-14,,,Game Boy,,Played,Beaten,Unlicensed,,,Digital,Retro Achievement,,,,2024-09-18,day,,,,,No,,,,,,,,,,,,,8,6,8,8,8,7,,2024-09-01T17:58:30.000Z,2024-09-18T17:27:50.000Z
1063,"Kirby's Dream Land",1992-04-27,,,Game Boy,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,9,7,10,7,9,10,,2024-09-20T05:14:24.000Z,2024-09-20T05:14:24.000Z
3718,"Kirby's Dream Land 2",1995-03-21,,,Game Boy,,Played,Beaten,Borrowed,,,Digital,,,0,,,,,,,,No,,,,,,,,,,,,,7,7,9,7,9,9,,2024-09-20T05:15:17.000Z,2024-09-20T05:15:17.000Z
1325,"Turok: Battle of the Bionosaurs",1997-12-01,,,Game Boy,,Played,Unfinished,Formerly Owned,,,Physical,,,0,,,,"","",,"",No,,,"",,,,,,,,,,,,,,,,,2025-05-13T20:01:20.000Z,2025-05-13T20:01:20.000Z
208424,"Dr. Mario",1990-07-27,,,Game Boy,,Played,Continuous,Formerly Owned,,,Physical,,,0,,,,"","","false","",No,,,,,,,,,,,,,6,,,,,,,2025-06-13T19:59:53.000Z,2025-06-13T19:59:53.000Z
295050,"Super Star Wars: Return of the Jedi",1995-11-01,,,Game Boy,,Played,Unfinished,Formerly Owned,,,Physical,,,0,,,,"","","false","",No,,,,,,,,,,,,,5,5,3,5,6,2,,2025-06-13T20:00:57.000Z,2025-06-13T20:00:57.000Z
48915,"Wave Race",1992-07-01,,,Game Boy,,Played,Unfinished,Formerly Owned,,,Physical,,,0,,,,"","","false","",No,,,,,,,,,,,,,4,,,,,,,2025-06-13T20:26:10.000Z,2025-06-13T20:26:10.000Z
12515,"Pokémon Go",2016-07-06,,,Android,,Played,Dropped,Rented,,,Digital,Google Play,,0,,,,,,,,No,,,,,,,,,,,,,5,3,5,5,6,7,,2024-07-16T18:29:43.000Z,2024-07-16T18:29:43.000Z
22023,"Majotori",2017-03-28,,,Android,,Played,Beaten,Owned,,,Digital,Google Play,,180,,2024-12-27,day,"","",,"",No,,,"",,2024-12-27,,,,,,,"",7,8,7,8,7,9,,2024-12-28T05:18:52.000Z,2025-05-31T05:37:55.000Z
139134,"Hatsune Miku: Colorful Stage!",2020-09-30,,,Android,,Played,Continuous,Other,,,Digital,,,0,,,,"","",,"",No,,,"",,,,,,,,,"",,,,,,,,2025-04-28T04:21:08.000Z,2025-05-04T18:21:27.000Z
46539,"The Berenstain Bears: Camping Adventure",1993-12-31,,,Sega Game Gear,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T18:37:13.000Z,2024-08-05T20:35:25.000Z
275024,"George Foreman's KO Boxing",1992-12-31,,,Sega Game Gear,,Played,Continuous,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T18:37:18.000Z,2024-03-05T18:37:18.000Z
242361,"NFL Quarterback Club",1994-12-31,,,Sega Game Gear,,Played,Continuous,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T18:37:24.000Z,2024-03-05T18:37:24.000Z
19690,"Super Columns",1995-05-26,,,Sega Game Gear,,Played,Continuous,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T18:37:33.000Z,2024-03-05T18:37:33.000Z
81251,"X-Men",1994-12-31,,,Sega Game Gear,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T18:37:43.000Z,2024-03-05T18:37:43.000Z
75979,"Mighty Morphin Power Rangers",1994-12-31,,,Sega Game Gear,,Played,Beaten,Borrowed,,,Digital,,,,,2024-06-01,month,,,,,No,,,,,,,,,,,,,8,,,,,,,2024-06-24T14:07:32.000Z,2024-07-17T16:42:38.000Z
1079,"Super Mario 3D Land",2011-11-03,,,Nintendo 3DS,,Played,Completed,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-19T19:19:56.000Z,2024-05-16T16:10:54.000Z
2909,"The Legend of Zelda: A Link Between Worlds",2013-11-22,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,10,,,,,,,2024-02-19T19:22:26.000Z,2024-02-19T19:22:26.000Z
6897,"Pokémon Omega Ruby",2014-11-21,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,3623,,,,"","",,"",,,,"",,,,,,,,,"",8,,,,,,,2024-02-19T19:53:52.000Z,2025-06-09T13:47:41.000Z
2286,"Pokémon X",2013-10-12,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,12601,,,,"","",,"",,,,"",,,,,,,,,"",9,,,,,,,2024-02-19T19:56:47.000Z,2025-06-09T13:44:31.000Z
18099,"Pokémon Moon",2016-11-18,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,2876,,,,"","",,"",,,,"",,,,,,,,,"",6,,,,,,,2024-02-19T19:57:17.000Z,2025-06-09T13:48:13.000Z
2349,"Mario Kart 7",2011-12-02,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-20T21:28:51.000Z,2024-02-20T21:28:51.000Z
3665,"Kid Icarus: Uprising",2012-03-22,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-03-04T18:38:09.000Z,2024-03-04T18:38:09.000Z
11611,"BlazBlue: Continuum Shift II",2010-12-09,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,6,,,,,,,2024-03-05T17:41:08.000Z,2024-03-05T17:41:08.000Z
11783,"Cave Story 3D",2011-11-08,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,8,,,,,,,2024-03-05T17:41:17.000Z,2024-03-05T17:41:17.000Z
1396,"Dead or Alive: Dimensions",2011-05-19,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,6,,,,,,,2024-03-05T17:41:23.000Z,2024-03-05T17:41:23.000Z
1443,"Fire Emblem Awakening",2012-04-19,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,1735,,2024-04-01,month,,,,,No,,,,,,,,,,,,,8,,,,,,,2024-03-05T17:41:31.000Z,2024-07-17T16:39:31.000Z
8593,"The Legend of Zelda: Majora's Mask 3D",2015-02-12,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,10,,,,,,,2024-03-05T17:41:39.000Z,2024-03-05T17:41:39.000Z
1039,"The Legend of Zelda: Ocarina of Time 3D",2011-06-16,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,10,,,,,,,2024-03-05T17:41:48.000Z,2024-03-05T17:41:48.000Z
2476,"Luigi's Mansion: Dark Moon",2013-03-20,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,8,,,,,,,2024-03-05T17:41:55.000Z,2024-03-05T17:41:55.000Z
3365,"Mario & Luigi: Dream Team",2013-07-12,,,Nintendo 3DS,,Played,Dropped,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,6,,,,,,,2024-03-05T17:42:02.000Z,2025-02-23T21:23:59.000Z
6440,"Monster Hunter 4 Ultimate",2014-10-11,,,Nintendo 3DS,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,5,,,,,,,2024-03-05T17:42:11.000Z,2024-03-05T17:42:11.000Z
21075,"Nano Assault",2011-12-05,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,6,,,,,,,2024-03-05T17:42:19.000Z,2024-03-05T17:42:19.000Z
20585,"Rayman 3D",2011-03-25,,,Nintendo 3DS,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,4,,,,,,,2024-03-05T17:42:28.000Z,2024-03-05T17:42:28.000Z
976,"Resident Evil: The Mercenaries 3D",2011-06-02,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,5,,,,,,,2024-03-05T17:42:37.000Z,2024-03-05T17:42:37.000Z
6882,"Samurai Warriors: Chronicles",2011-02-26,,,Nintendo 3DS,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,4,,,,,,,2024-03-05T17:42:47.000Z,2024-03-05T17:42:47.000Z
6890,"Star Fox 64 3D",2011-07-17,,,Nintendo 3DS,,Played,Completed,Owned,,,Physical,,,,,,,,,,,No,,,,,,,,,,,,,10,,,,,,,2024-03-05T17:43:02.000Z,2024-05-16T16:08:44.000Z
9621,"Super Smash Bros. for Nintendo 3DS",2014-09-13,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,5596,,,,"","",,"",No,,,"",,,,,,,,,"",9,,,,,,,2024-03-05T17:43:12.000Z,2025-06-09T13:46:28.000Z
6895,"Super Street Fighter IV: 3D Edition",2011-02-26,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,8,,,,,,,2024-03-05T17:43:22.000Z,2024-03-05T17:43:22.000Z
8599,"Gunman Clive",2012-04-02,,,Nintendo 3DS,,Played,Completed,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-03-05T19:20:52.000Z,2024-05-16T16:17:49.000Z
8605,"Gunman Clive 2",2015-01-29,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-03-05T19:20:58.000Z,2024-03-05T19:20:58.000Z
86252,"Shinobi",2011-11-11,,,Nintendo 3DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-16T16:03:38.000Z,2024-05-16T16:03:38.000Z
45143,"The Legend of Zelda: Four Swords - Anniversary Edition",2011-09-28,,,Nintendo 3DS,,Played,Beaten,Owned,,,Digital,,,0,,,,,,,,No,,,,,,,,,,,,,8,8,8,8,8,8,,2024-05-16T16:10:06.000Z,2024-05-16T16:10:06.000Z
20811,"Sakura Samurai: Art of the Sword",2011-11-16,,,Nintendo 3DS,,Played,Beaten,Owned,,,Digital,,,,,,,,,,,No,,,,,,,,,,,,,6,6,6,6,6,8,,2024-05-16T16:12:22.000Z,2024-05-16T16:12:32.000Z
4591,"Yoshi's New Island",2014-03-13,,,Nintendo 3DS,,Played,Beaten,Owned,,,Digital,,,188,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-05-16T16:16:00.000Z,2024-05-16T16:16:23.000Z
2687,"Animal Crossing: New Leaf",2012-11-08,,,Nintendo 3DS,,Played,Beaten,Borrowed,,,Physical,,,9296,,,,"","",,"",No,,,"",,,,,,,,,"",8,8,9,8,8,10,,2024-09-17T15:13:40.000Z,2025-06-09T13:44:55.000Z
80022,"StreetPass Mii Plaza",2011-02-26,,,Nintendo 3DS,,Played,Continuous,Owned,,,Digital,,,5618,,,,"",,,"",No,,,,,,,,,,,,,,,,,,,,2025-06-09T13:46:03.000Z,2025-06-09T13:46:03.000Z
230571,"Puzzle Swap",2011-02-26,,,,Bundled Game,,Continuous,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-09T13:46:03.000Z,2025-06-09T13:46:03.000Z
230572,"Find Mii",2011-02-26,,,,Bundled Game,,Continuous,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-09T13:46:03.000Z,2025-06-09T13:46:03.000Z
22594,"Armored Core: Formula Front",2004-12-12,46022,"Armored Core: Formula Front - Extreme Battle",PlayStation Portable,,Played,Dropped,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T18:20:07.000Z,2025-02-23T21:02:57.000Z
22528,"Disgaea: Afternoon of Darkness",2006-11-30,,,PlayStation Portable,,Played,Dropped,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T18:20:13.000Z,2025-02-23T21:14:31.000Z
391,"Dissidia Final Fantasy",2008-12-18,,,PlayStation Portable,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,8,,,,,,,2024-03-05T18:20:21.000Z,2024-03-05T18:20:21.000Z
2407,"Crisis Core: Final Fantasy VII",2007-09-13,,,PlayStation Portable,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,7,,,,,,,2024-03-05T18:20:27.000Z,2024-03-05T18:20:27.000Z
114138,"Ghost in the Shell: Stand Alone Complex",2005-09-15,,,PlayStation Portable,,Played,Dropped,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T18:20:35.000Z,2025-02-23T21:19:59.000Z
7813,"Patapon 2",2008-11-27,,,PlayStation Portable,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T18:20:42.000Z,2024-03-05T18:20:42.000Z
44520,"PixelJunk Monsters Deluxe",2009-10-01,,,PlayStation Portable,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T18:20:49.000Z,2024-03-05T18:20:49.000Z
1542,"Wipeout Pure",2005-03-24,,,PlayStation Portable,,Played,Continuous,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,5,,,,,,,2024-03-05T18:20:55.000Z,2024-03-05T18:20:55.000Z
42853,"WTF: Work Time Fun",2005-12-12,,,PlayStation Portable,,Played,Continuous,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,5,,,,,,,2024-03-05T18:21:02.000Z,2024-03-05T18:21:02.000Z
2923,"Donkey Kong Country: Tropical Freeze",2014-02-13,,,Wii U,,Played,Beaten,Owned,,,Physical,,,,,2024-02-01,month,,,,,,,,,,,,,,,,,,9,,,,,,,2024-02-19T19:45:11.000Z,2024-02-24T04:45:51.000Z
2350,"Mario Kart 8",2014-05-29,,,Wii U,,Played,Beaten,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-20T21:29:08.000Z,2024-03-05T03:27:39.000Z
1970,"Assassin's Creed IV Black Flag",2013-10-29,,,Wii U,,Unplayed,Not Started,Owned,,,Physical,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T03:06:13.000Z,2024-03-05T03:17:00.000Z
279337,"Bayonetta",2014-09-20,,,Wii U,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,7,,,,,,,2024-03-05T03:15:18.000Z,2024-03-05T03:15:18.000Z
2135,"Bayonetta 2",2014-09-20,,,Wii U,,Unplayed,Not Started,Owned,,,Physical,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T03:15:23.000Z,2024-03-05T03:27:13.000Z
2033,"Call of Duty: Ghosts",2013-11-05,,,Wii U,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,No,,,,,,,,,,,,,5,,,,,,,2024-03-05T03:15:30.000Z,2024-03-05T03:27:28.000Z
2276,"The Legend of Zelda: The Wind Waker HD",2013-09-26,,,Wii U,,No Status,No Status,Owned,,,Physical,,,,,,,,,,,No,,,,,,,,,,,0,,9,,,,,,,2024-03-05T03:17:49.000Z,2025-02-23T21:28:34.000Z
18017,"The Legend of Zelda: Twilight Princess HD",2016-03-04,,,Wii U,,No Status,No Status,Owned,,,Physical,,,,,,,,,,,No,,,,,,,,,,,0,,8,,,,,,,2024-03-05T03:17:55.000Z,2025-02-23T21:28:29.000Z
7340,"Mario Party 10",2015-03-12,,,Wii U,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,6,,,,,,,2024-03-05T03:18:06.000Z,2024-03-05T03:18:06.000Z
2173,"New Super Luigi U",2013-06-20,,,Wii U,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,7,,,,,,,2024-03-05T03:18:11.000Z,2024-03-05T03:18:11.000Z
5317,"Ninja Gaiden 3: Razor's Edge",2012-11-17,,,Wii U,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T03:18:16.000Z,2024-03-05T03:27:54.000Z
2172,"Nintendo Land",2012-11-18,,,Wii U,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,6,,,,,,,2024-03-05T03:18:21.000Z,2024-03-05T03:18:21.000Z
2241,"Pikmin 3",2013-07-13,,,Wii U,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,7,,,,,,,2024-03-05T03:18:27.000Z,2024-03-05T03:18:27.000Z
1510,"Epic Mickey 2: The Power of Two",2012-11-18,,,Wii U,,Unplayed,Not Started,Owned,,,Physical,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T03:18:33.000Z,2024-03-05T03:28:05.000Z
2174,"Sonic & All-Stars Racing Transformed",2012-11-15,,,Wii U,,Played,Beaten,Owned,,,Physical,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2024-03-05T03:18:40.000Z,2024-05-20T17:45:45.000Z
7335,"Splatoon",2015-05-28,,,Wii U,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,9,,,,,,,2024-03-05T03:18:47.000Z,2024-03-05T03:18:47.000Z
11196,"Star Fox Zero",2016-04-21,,,Wii U,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,5,,,,,,,2024-03-05T03:18:52.000Z,2024-03-05T03:18:52.000Z
2180,"Super Mario 3D World",2013-11-21,,,Wii U,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,8,,,,,,,2024-03-05T03:18:55.000Z,2024-03-05T03:18:55.000Z
7339,"Super Mario Maker",2015-09-10,,,Wii U,,Played,Beaten,Owned,,,Physical,,,,,,,,,,,No,,,,,,,,,,,,,9,,,,,,,2024-03-05T03:31:47.000Z,2024-06-13T19:26:13.000Z
9602,"Super Smash Bros. for Wii U",2014-11-21,,,Wii U,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,10,,,,,,,2024-03-05T03:31:53.000Z,2024-03-05T03:31:53.000Z
1591,"ZombiU",2012-11-18,,,Wii U,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,7,,,,,,,2024-03-05T03:31:58.000Z,2024-03-05T03:31:58.000Z
7444,"Shovel Knight",2014-06-26,,,Wii U,,Played,Beaten,Owned,,,Digital,,,,,,,,,,,No,,,,,,,,,,,,,8,,,,,,,2024-03-11T14:50:44.000Z,2024-03-11T14:50:56.000Z
1363,"Little Inferno",2012-11-18,,,Wii U,,Played,Beaten,Owned,,,Digital,Nintendo eShop,,0,,,,"","",,"",No,,,"",,,,,,,,,"",,,,,,,,2025-06-15T10:39:38.000Z,2025-06-15T10:43:57.000Z
386,"Final Fantasy XIV Online",2013-08-27,,,PlayStation 4,,Played,Continuous,Owned,,,Digital,PSN,,267,,,,"","",,"",,,,"",,,,,,,,,"",4,,,,,,,2024-02-19T20:56:26.000Z,2025-06-09T15:14:38.000Z
5335,"Goat Simulator",2014-04-01,,,PlayStation 4,,Played,Dropped,Owned,,,Digital,PSN,,18,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
19083,"Drawful 2",2016-06-21,,,PlayStation 4,,Played,Dropped,Owned,,,Digital,PSN,,147,,,,,,,,,,,,,,,,,,,,,9,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
19333,"Absolver",2017-08-29,,,PlayStation 4,,Played,Dropped,Owned,,,Digital,PSN,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
36831,"Dissidia Final Fantasy NT",2018-01-11,,,PlayStation 4,,Played,Continuous,Owned,,,Digital,PSN,,78,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
25210,"Disc Jam",2017-03-07,,,PlayStation 4,,Unplayed,Not Started,Owned,,,Digital,PSN,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
16302,"Emily Wants to Play",2015-12-10,,,PlayStation 4,,Played,Dropped,Owned,,,Digital,PSN,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
11076,"Drawn to Death",2017-04-04,,,PlayStation 4,,Played,Dropped,Owned,,,Digital,PSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
19918,"EA Sports UFC 2",2016-03-15,,,PlayStation 4,,No Status,No Status,Owned,,,Digital,PSN,,194,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T20:56:26.000Z,2025-06-09T14:32:30.000Z
82448,"Brick Breaker",2016-04-26,,,PlayStation 4,,Played,Dropped,Owned,,,Digital,PSN,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
23168,"100ft Robot Golf",2016-10-10,,,PlayStation 4,,Played,Dropped,Owned,,,Digital,PSN,,74,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
21960,"Dead Star",2016-04-05,,,PlayStation 4,,Unplayed,Not Started,Owned,,,Digital,PSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
7171,"Aaru's Awakening",2015-02-23,,,PlayStation 4,,Played,Dropped,Owned,,,Digital,PSN,,59,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
7610,"Game of Thrones: A Telltale Games Series",2014-12-02,,,PlayStation 4,,Played,Dropped,Owned,,,Digital,PSN,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
13620,"Guilty Gear Xrd: Revelator",2015-08-25,,,PlayStation 4,,Played,Beaten,Owned,,,Digital,PSN,,173,,,,,,,,No,,,,,,,,,,,,,7,,,,,,,2024-02-19T20:56:26.000Z,2024-09-25T04:08:14.000Z
359,"Final Fantasy XV",2016-11-29,,,PlayStation 4,,Played,Unfinished,Owned,,,Digital,PSN,,2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
5973,"Broforce",2015-10-15,,,PlayStation 4,,Played,Dropped,Owned,,,Digital,PSN,,216,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
8774,"Grow Home",2015-02-04,,,PlayStation 4,,Played,Dropped,Owned,,,Digital,PSN,,44,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
8500,"Futuridium EP Deluxe",2014-09-30,,,PlayStation 4,,Played,Dropped,Owned,,,Digital,PSN,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T20:56:26.000Z,2024-02-19T20:56:26.000Z
1940,"Driveclub",2014-10-07,,,PlayStation 4,,No Status,No Status,Owned,,,Digital,PSN,,,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T20:56:26.000Z,2025-06-09T14:28:29.000Z
3042,"Dying Light",2015-01-26,,,PlayStation 4,,Played,Dropped,Owned,,,Digital,PSN,,218,,,,,,,,No,,,,,,,,,,,,,6,,,,,,,2024-02-19T20:56:26.000Z,2024-09-23T04:13:13.000Z
